ID,STATUS
5042317,X
5042320,C
5042321,0
5042323,X
5042324,X
5042325,X
5042326,X
5042327,C
5042329,X
5042330,C
5042331,0
5042332,C
5042334,C
5042335,0
5042355,C
5042356,C
5042359,C
5044490,0
5044500,0
5044507,C
5044520,X
5044534,0
5044535,0
5044536,C
5044563,0
5044565,X
5044570,0
5044587,0
5044588,1
5044608,0
5044630,X
5044635,C
5044666,0
5044667,0
5044669,0
5044681,0
5044682,0
5044701,0
5044704,0
5044714,0
5044763,C
5044788,0
5044794,0
5044812,0
5044818,0
5044862,C
5044863,0
5044864,C
5044865,C
5044907,C
5044911,C
5044917,C
5044919,C
5044928,C
5044929,C
5044935,C
5044938,C
5044939,C
5044940,C
5044941,C
5044959,0
5044973,0
5044986,0
5044987,0
5044988,0
5044991,X
5044994,C
5045017,0
5045030,0
5045031,0
5045046,X
5045049,X
5045053,X
5045065,0
5045067,0
5045070,0
5045085,X
5045091,C
5045092,C
5045093,C
5045123,X
5045124,0
5045138,X
5045140,X
5045155,0
5045159,C
5045160,C
5045162,C
5045163,C
5045166,C
5045167,0
5045183,0
5045190,X
5045209,C
5045210,C
5045222,0
5045227,C
5045228,C
5045229,C
5045230,C
5045251,0
5045255,X
5045267,0
5045268,0
5045275,C
5045283,C
5045287,C
5045301,X
5045310,X
5045312,X
5045348,X
5045349,X
5045351,X
5045352,C
5045353,C
5045355,X
5045357,0
5045360,X
5045362,C
5045363,0
5045364,0
5045366,0
5045367,0
5045368,C
5045369,X
5045370,0
5045373,0
5045374,C
5045375,0
5045380,C
5045388,0
5045391,C
5045392,1
5045405,C
5045408,C
5045409,C
5045410,C
5045412,0
5045414,0
5045415,0
5045416,0
5045419,C
5045421,C
5045422,X
5045424,C
5045425,X
5045426,C
5045427,C
5045432,C
5045433,X
5045434,C
5045435,C
5045436,C
5045437,C
5045438,X
5045440,C
5045442,0
5045445,C
5045446,C
5045450,0
5045452,C
5045453,0
5045454,0
5045455,0
5045457,C
5045461,0
5045462,0
5045465,C
5045468,C
5045469,C
5045473,C
5045476,0
5045477,C
5045478,C
5045479,C
5045480,C
5045481,C
5045482,0
5045483,C
5045487,C
5045490,0
5045491,X
5045493,0
5045495,0
5045499,C
5045502,C
5045503,0
5045505,X
5045507,C
5045508,X
5045512,C
5045513,0
5045515,C
5045516,C
5045519,0
5045521,C
5045522,C
5045524,C
5045526,C
5045527,0
5045530,C
5045531,0
5045532,X
5045540,C
5045541,0
5045542,C
5045543,C
5045544,C
5045546,C
5045547,0
5045550,0
5045551,X
5045554,0
5045555,C
5045557,C
5045558,C
5045559,C
5045560,C
5045561,C
5045562,C
5045565,0
5045568,C
5045569,0
5045571,X
5045572,C
5045575,C
5045576,C
5045577,C
5045582,C
5045583,0
5045585,C
5045587,C
5045591,0
5045595,0
5045598,C
5045599,C
5045601,C
5045602,C
5045603,X
5045604,X
5045605,X
5045609,X
5045611,C
5045615,C
5045618,C
5045622,C
5045624,C
5045632,C
5045635,C
5045636,C
5045637,0
5045638,C
5045639,C
5045640,C
5045641,C
5045642,C
5045643,C
5045644,0
5045645,C
5045646,C
5045648,C
5045649,X
5045651,0
5045652,C
5045653,C
5045654,1
5045656,0
5045657,C
5045658,C
5045660,X
5045662,0
5045669,X
5045670,C
5045672,C
5045675,0
5045676,X
5045677,C
5045678,C
5045681,0
5045682,X
5045684,0
5045685,0
5045687,C
5045689,C
5045690,C
5045692,C
5045693,X
5045694,C
5045695,C
5045696,C
5045698,0
5045699,C
5045700,C
5045701,C
5045704,0
5045708,C
5045709,C
5045710,X
5045711,X
5045712,0
5045713,0
5045714,C
5045717,C
5045718,X
5045721,C
5045723,C
5045725,X
5045726,C
5045730,0
5045731,C
5045732,0
5045733,0
5045734,C
5045735,0
5045739,C
5045742,C
5045745,X
5045748,C
5045754,C
5045755,C
5045756,C
5045758,0
5045759,C
5045761,C
5045762,X
5045763,0
5045765,C
5045766,X
5045768,C
5045769,C
5045771,C
5045775,0
5045778,C
5045781,C
5045783,C
5045784,C
5045785,X
5045786,X
5045793,X
5045794,X
5045795,X
5045796,X
5045798,0
5045799,0
5045800,0
5045803,0
5045806,X
5045807,X
5045811,0
5045812,C
5045813,C
5045814,0
5045820,C
5045823,C
5045824,C
5045826,X
5045827,0
5045828,0
5045829,C
5045830,C
5045831,C
5045832,C
5045833,C
5045834,C
5045835,C
5045838,C
5045839,C
5045840,0
5045844,C
5045850,0
5045852,C
5045853,C
5045854,X
5045855,0
5045856,C
5045857,0
5045858,C
5045859,C
5045864,C
5045865,C
5045866,C
5045867,C
5045868,C
5045869,C
5045876,X
5045877,C
5045878,C
5045879,C
5045882,C
5045883,0
5045884,C
5045885,0
5045888,C
5045894,C
5045895,C
5045896,X
5045897,1
5045898,0
5045901,C
5045902,C
5045903,C
5045904,C
5045905,C
5045910,X
5045912,C
5045914,C
5045915,C
5045917,C
5045919,C
5045923,C
5045924,C
5045927,C
5045928,C
5045929,C
5045930,C
5045932,C
5045934,C
5045935,C
5045938,C
5045940,X
5045943,0
5045944,C
5045945,C
5045946,C
5045948,C
5045949,C
5045951,X
5045954,C
5045962,C
5045963,0
5045964,0
5045966,C
5045967,0
5045968,0
5045969,0
5045970,0
5045971,C
5045972,0
5045973,C
5045974,C
5045975,X
5045978,C
5045980,C
5045981,C
5045982,C
5045983,C
5045985,0
5045986,C
5045987,C
5045991,0
5045992,0
5045993,X
5045994,X
5045995,X
5045996,X
5045997,X
5045999,C
5046003,C
5046004,X
5046006,C
5046008,0
5046016,C
5046017,C
5046018,C
5046019,C
5046021,C
5046022,C
5046023,C
5046025,0
5046026,C
5046027,0
5046028,X
5046029,C
5046030,0
5046032,C
5046033,C
5046034,0
5046037,C
5046038,0
5046039,0
5046041,C
5046042,C
5046043,C
5046048,C
5046049,X
5046050,C
5046051,0
5046052,C
5046054,C
5046056,C
5046060,0
5046061,C
5046062,X
5046063,0
5046064,0
5046065,0
5046067,0
5046068,C
5046069,0
5046075,C
5046077,C
5046079,C
5046080,C
5046081,C
5046083,C
5046085,C
5046086,C
5046092,C
5046095,0
5046096,C
5046097,0
5046101,C
5046105,0
5046107,0
5046108,0
5046109,0
5046110,C
5046112,C
5046113,C
5046114,C
5046115,C
5046117,C
5046120,0
5046125,C
5046126,C
5046128,0
5046129,X
5046130,C
5046131,0
5046133,0
5046134,0
5046135,C
5046137,C
5046138,0
5046141,C
5046142,C
5046144,C
5046147,C
5046148,C
5046150,C
5046151,C
5046152,C
5046153,C
5046155,C
5046158,0
5046159,C
5046160,C
5046161,C
5046162,0
5046165,C
5046169,X
5046170,0
5046171,X
5046177,C
5046178,C
5046179,C
5046180,C
5046181,C
5046183,C
5046184,C
5046185,C
5046190,X
5046191,0
5046192,C
5046206,0
5046208,C
5046213,X
5046214,C
5046216,X
5046223,X
5046225,C
5046226,X
5046227,C
5046228,0
5046230,C
5046231,C
5046232,X
5046233,C
5046235,C
5046236,X
5046237,X
5046238,C
5046243,0
5046244,0
5046246,X
5046248,C
5046249,C
5046250,C
5046251,C
5046252,0
5046254,C
5046256,C
5046257,C
5046258,C
5046259,C
5046260,X
5046261,C
5046264,C
5046266,C
5046267,0
5046268,X
5046269,X
5046271,X
5046276,C
5046277,C
5046278,C
5046281,C
5046282,C
5046283,C
5046284,0
5046286,C
5046287,C
5046288,X
5046296,C
5046297,X
5046298,C
5046299,0
5046301,0
5046302,0
5046306,X
5046307,0
5046309,0
5046310,0
5046311,C
5046314,C
5046315,X
5046316,0
5046317,C
5046318,X
5046321,C
5046324,5
5046325,C
5046326,0
5046327,C
5046328,5
5046331,X
5046332,0
5046333,0
5046335,0
5046336,X
5046338,C
5046340,0
5046341,C
5046342,C
5046343,C
5046347,0
5046348,C
5046349,X
5046350,X
5046359,C
5046364,X
5046366,C
5046367,C
5046368,0
5046369,C
5046370,C
5046371,C
5046372,C
5046374,C
5046377,0
5046378,0
5046379,C
5046381,0
5046382,0
5046383,X
5046384,0
5046385,X
5046392,C
5046393,X
5046394,X
5046395,0
5046396,C
5046398,C
5046399,C
5046403,C
5046404,C
5046405,0
5046406,C
5046407,C
5046408,0
5046413,0
5046414,X
5046415,0
5046416,0
5046417,X
5046418,X
5046419,0
5046420,0
5046421,C
5046422,0
5046424,C
5046427,0
5046428,C
5046429,C
5046430,0
5046431,C
5046432,0
5046434,C
5046437,X
5046438,X
5046439,X
5046440,X
5046443,C
5046444,C
5046445,C
5046446,C
5046447,C
5046448,X
5046449,X
5046450,0
5046451,X
5046452,X
5046453,0
5046455,C
5046457,X
5046459,C
5046478,C
5046480,C
5046481,C
5046484,X
5046486,X
5046487,0
5046488,0
5046490,0
5046491,X
5046492,X
5046494,X
5046495,C
5046497,C
5046498,X
5046499,X
5046500,C
5046501,C
5046503,C
5046505,C
5046506,C
5046508,X
5046510,C
5046511,X
5046513,C
5046514,X
5046523,X
5046524,X
5046526,C
5046528,C
5046531,0
5046532,C
5046533,C
5046535,X
5046539,C
5046540,C
5046541,0
5046542,0
5046543,C
5046545,C
5046547,C
5046548,C
5046550,C
5046551,C
5046552,C
5046553,C
5046555,C
5046556,C
5046558,C
5046559,C
5046560,C
5046561,0
5046562,X
5046565,C
5046566,0
5047637,0
5047638,X
5047648,0
5047651,C
5047652,X
5047654,X
5047658,C
5047659,C
5047662,X
5047665,C
5047666,0
5047667,0
5047668,C
5047669,0
5047670,C
5047671,C
5047673,0
5047675,0
5047676,0
5047677,C
5047678,0
5047679,0
5047681,X
5047683,0
5047684,C
5047688,X
5047689,C
5047690,0
5047691,X
5047692,0
5047693,0
5047695,C
5047696,C
5047699,X
5047700,0
5047706,0
5047707,0
5047708,C
5047709,C
5047710,C
5047716,C
5047723,C
5047726,C
5047727,C
5047728,C
5047730,0
5047731,C
5047732,X
5047733,X
5047734,X
5047735,X
5047736,0
5047737,0
5047738,C
5047746,C
5047747,C
5047760,X
5047762,C
5047763,C
5047764,C
5047766,X
5047768,C
5047770,C
5047771,0
5047775,C
5047777,X
5047778,0
5047779,0
5047780,0
5047783,0
5047784,X
5047788,C
5047789,C
5047790,X
5047791,C
5047792,X
5047795,0
5047796,0
5047798,0
5047801,X
5047802,X
5047804,0
5047805,0
5047808,C
5047809,1
5047811,C
5047812,C
5047813,C
5047816,X
5047818,C
5047819,C
5047821,0
5047822,C
5047823,C
5047824,X
5047825,X
5047827,C
5047829,C
5047830,0
5047831,0
5047836,C
5047840,C
5047844,C
5047847,C
5047848,X
5047849,X
5047850,0
5047854,C
5047858,X
5047862,X
5047868,C
5047869,C
5047870,C
5047871,C
5047877,0
5047879,0
5047881,X
5047884,C
5047887,C
5047892,X
5047898,C
5047899,C
5047900,C
5047901,0
5047904,C
5047905,C
5047907,C
5047908,C
5047912,X
5047913,X
5047914,X
5047915,C
5047918,C
5047920,C
5047923,C
5047924,C
5047926,C
5047927,0
5047928,0
5047929,C
5047930,0
5047931,0
5047932,0
5047934,C
5047935,0
5047948,C
5047949,X
5047953,C
5047954,C
5047955,0
5047958,0
5047962,C
5047963,C
5047964,C
5047965,C
5047968,C
5047969,C
5047970,C
5047971,C
5047972,0
5047973,C
5047974,C
5047980,C
5047981,C
5047986,0
5047987,C
5047990,C
5047993,C
5047994,0
5047995,X
5047996,X
5047997,X
5047999,X
5048000,X
5048001,0
5048002,0
5048006,0
5048008,X
5048009,0
5048012,X
5048016,X
5048018,C
5048019,X
5048020,X
5048021,X
5048023,X
5048025,X
5048027,X
5048031,X
5048032,X
5048033,C
5048034,C
5048036,X
5048037,X
5048042,C
5048043,C
5048044,C
5048045,C
5048046,0
5048049,C
5048050,C
5048055,X
5048060,X
5048061,X
5048064,C
5048066,0
5048068,0
5048071,0
5048072,0
5048073,0
5048074,0
5048076,C
5048079,0
5048091,C
5048093,C
5048096,C
5048097,C
5048098,C
5048099,C
5048100,C
5048101,C
5048104,C
5048106,C
5048107,0
5048111,1
5048115,X
5048117,C
5048119,C
5048121,C
5048122,C
5048135,C
5048138,0
5048139,C
5048140,C
5048141,C
5048142,0
5048144,0
5048145,0
5048148,C
5048149,C
5048150,0
5048152,C
5048154,X
5048155,0
5048168,C
5048170,C
5048171,C
5048172,C
5048175,X
5048177,C
5048178,0
5048179,0
5048188,C
5048194,C
5048196,C
5048197,X
5048198,0
5048200,C
5048201,0
5048203,0
5048204,0
5048205,0
5048206,C
5048213,X
5048214,X
5048215,X
5048216,0
5048217,X
5048218,C
5048219,C
5048220,0
5048221,X
5048228,C
5048229,C
5048230,X
5048233,0
5048235,0
5048236,0
5048237,X
5048238,C
5048239,0
5048240,0
5048241,C
5048245,C
5048246,C
5048248,C
5048249,C
5048250,C
5048252,X
5048255,C
5048257,C
5048258,C
5048263,C
5048266,C
5048267,C
5048268,C
5048269,C
5048271,C
5048272,C
5048273,X
5048274,C
5048276,C
5048278,X
5048279,C
5048282,X
5048285,0
5048287,C
5048288,C
5048291,C
5048292,C
5048296,C
5048300,C
5048301,C
5048302,X
5048303,C
5048304,X
5048305,C
5048318,X
5048319,C
5048320,C
5048321,0
5048322,0
5048323,0
5048324,0
5048327,X
5048328,0
5048332,C
5048334,C
5048335,C
5048336,C
5048340,0
5048341,C
5048343,C
5048345,C
5048346,C
5048348,0
5048353,C
5048363,C
5048364,X
5048365,C
5048366,C
5048367,X
5048368,C
5048369,C
5048378,C
5048379,C
5048380,X
5048386,0
5048397,X
5048399,X
5048400,X
5048401,X
5048402,X
5048412,X
5048413,X
5048414,X
5048416,X
5048426,X
5048427,0
5048428,0
5048429,C
5048430,X
5048434,0
5048449,C
5048453,C
5048454,0
5048455,C
5048456,0
5048457,0
5048458,C
5048459,C
5048460,X
5048462,0
5048466,0
5048467,C
5048468,C
5048469,X
5048471,X
5048472,0
5048474,1
5048475,C
5048476,0
5048478,0
5048483,X
5048485,X
5048486,X
5048487,C
5048488,X
5048489,C
5048490,C
5048493,C
5048494,C
5048495,C
5048499,C
5048500,X
5048505,X
5048506,C
5048516,C
5048517,C
5048518,X
5048519,X
5048529,C
5048530,X
5048531,X
5048532,C
5048534,C
5048535,C
5048539,X
5048540,C
5048542,C
5048543,0
5048544,X
5048545,X
5048546,C
5048547,C
5048555,X
5048556,X
5048560,C
5048565,X
5048566,C
5048567,X
5048568,C
5048571,C
5048574,0
5048578,0
5048580,C
5048581,C
5048582,C
5048583,C
5048584,C
5048588,C
5048589,C
5048590,0
5048591,X
5048592,C
5048596,C
5048597,0
5048599,0
5048601,C
5048608,X
5048610,0
5048615,C
5048616,C
5048619,0
5048620,C
5048623,0
5048624,X
5048630,C
5048633,C
5048634,C
5048635,C
5048636,0
5048637,C
5048638,C
5048639,C
5048640,0
5048642,C
5048647,C
5050444,C
5050445,0
5050447,C
5050448,C
5050449,C
5050450,C
5050451,0
5050455,X
5050456,C
5050475,C
5050476,C
5050477,C
5050480,0
5050481,C
5050482,C
5050483,C
5050485,C
5050488,C
5050489,C
5050490,0
5050497,C
5050504,C
5050505,X
5050506,X
5050507,0
5050508,X
5050509,X
5050511,C
5050513,C
5050514,X
5050516,C
5050517,X
5050518,0
5050519,X
5050520,X
5050522,0
5050523,0
5050527,C
5050529,C
5050530,X
5050535,C
5050544,C
5050547,C
5050548,C
5050550,C
5050551,C
5050552,C
5050553,C
5050554,C
5050555,0
5050556,C
5050562,C
5050563,C
5050564,C
5050565,0
5050566,C
5050567,C
5050569,0
5050576,X
5050577,C
5050578,X
5050579,C
5050581,C
5050582,C
5050583,C
5050584,C
5050586,C
5050587,0
5050588,C
5050589,X
5050592,0
5050595,0
5050596,X
5050599,0
5050600,C
5050601,0
5050603,X
5050606,0
5050607,0
5050611,0
5050612,C
5050613,C
5050618,0
5050620,C
5050621,0
5050622,C
5050623,C
5050627,X
5050629,X
5050630,0
5050632,0
5050634,0
5050635,C
5050636,0
5050637,C
5050639,C
5050641,C
5050642,C
5050643,C
5050644,C
5050646,C
5050647,X
5050648,C
5050649,C
5050650,C
5050654,C
5050656,C
5050657,0
5050661,X
5050666,0
5050668,C
5050670,0
5050671,C
5050672,C
5050674,0
5050677,C
5050678,C
5050679,C
5050681,0
5050682,0
5050683,C
5050686,C
5050688,C
5050689,C
5050690,C
5050691,0
5050692,X
5050693,0
5050695,C
5050699,C
5050700,C
5050703,C
5050706,C
5050707,C
5050714,C
5050715,0
5050718,C
5050721,0
5050727,C
5050728,C
5050729,C
5050731,C
5050732,0
5050738,X
5050740,C
5050741,C
5050743,X
5050745,0
5050746,0
5050747,C
5050748,C
5050749,C
5050750,C
5050751,X
5050752,C
5050753,C
5050754,X
5050756,X
5050758,C
5050760,0
5050761,C
5050763,0
5050765,X
5050766,0
5050767,0
5050769,X
5050770,C
5050771,C
5050773,X
5050777,0
5050778,C
5050779,C
5050790,C
5050793,X
5050794,0
5050795,C
5050796,C
5050797,C
5050804,C
5050805,C
5050808,X
5050810,X
5050812,X
5050813,C
5050815,C
5050824,C
5050826,0
5050833,0
5050834,0
5050836,X
5050837,C
5050839,C
5050840,0
5050847,X
5050848,C
5050851,C
5050853,C
5050855,C
5050856,C
5050857,C
5050876,C
5050877,C
5050878,C
5050888,C
5050892,X
5050900,X
5050901,0
5050902,C
5050904,C
5050906,X
5050908,C
5050909,1
5050910,X
5050911,C
5050913,C
5050914,C
5050915,X
5050916,0
5050918,0
5050920,C
5050921,C
5050925,C
5050942,0
5050944,0
5050947,X
5050948,X
5050949,C
5050950,0
5050951,C
5050954,C
5050956,0
5050957,1
5050959,0
5050962,C
5050963,C
5050965,C
5050966,C
5050967,C
5050968,C
5050969,0
5050972,0
5050975,0
5050976,0
5050979,X
5050982,0
5050983,0
5050985,0
5051005,X
5051006,X
5051007,C
5051008,0
5051009,0
5051010,0
5051014,C
5051015,C
5051017,C
5051018,C
5051019,C
5051020,C
5051024,X
5051025,X
5051026,X
5051027,X
5051029,X
5051030,X
5051031,0
5051032,X
5051034,C
5051035,C
5051036,C
5051037,C
5051038,C
5051039,0
5051044,C
5051045,C
5051046,C
5051047,C
5051048,C
5051049,C
5051050,C
5051051,C
5051052,0
5051057,C
5051061,C
5051062,C
5051063,C
5051074,0
5051075,C
5051079,C
5051080,X
5051082,0
5051083,0
5051084,C
5051085,0
5051087,X
5051088,0
5051089,0
5051090,X
5051095,C
5051097,0
5051098,X
5051103,C
5051104,0
5051105,X
5051106,C
5051108,C
5051110,C
5051111,C
5051112,C
5051121,C
5051122,C
5051123,C
5051124,X
5051125,C
5051127,C
5051130,X
5051131,0
5051132,2
5051133,0
5051135,C
5051139,C
5051140,C
5051141,C
5051148,C
5051149,X
5051150,C
5051151,0
5051152,C
5051153,C
5051154,C
5051156,X
5051157,C
5051158,0
5051160,C
5051161,4
5051163,C
5051164,C
5051166,0
5051167,0
5051169,X
5051170,X
5051175,C
5051176,1
5051178,C
5051179,0
5051180,C
5051182,0
5051186,C
5051187,C
5051190,C
5051191,C
5051192,0
5051193,0
5051194,C
5051198,C
5051199,C
5051200,C
5051201,C
5051202,C
5051203,C
5051205,C
5051208,C
5051210,0
5051211,C
5051212,C
5051216,C
5051219,C
5051220,X
5051227,C
5051228,C
5051229,C
5051234,0
5051235,C
5051238,C
5051240,C
5051242,C
5051243,0
5051244,C
5051245,C
5051246,C
5051248,C
5051250,C
5051251,C
5051252,C
5051253,0
5051256,C
5051258,X
5051261,X
5052582,0
5052584,0
5052585,X
5052586,X
5052587,X
5052588,X
5052590,C
5052591,0
5052592,C
5052594,0
5052595,C
5052596,C
5052598,C
5052599,C
5052600,C
5052603,C
5052604,C
5052605,0
5052606,0
5052607,X
5052611,X
5052615,C
5052616,0
5052617,C
5052619,C
5052620,C
5052621,C
5052622,C
5052623,X
5052625,X
5052627,X
5052629,C
5052632,C
5052634,C
5052635,X
5052637,C
5052639,0
5052645,C
5052648,0
5052649,0
5052650,0
5052651,1
5052652,1
5052653,2
5052656,C
5052657,C
5052659,5
5052661,5
5052662,C
5052664,C
5052665,C
5052666,C
5052668,C
5052669,C
5052670,C
5052673,C
5052678,C
5052679,C
5052682,C
5052684,C
5052685,C
5052686,C
5052690,0
5052691,0
5052694,C
5052695,C
5052697,X
5052698,0
5052702,X
5052703,X
5052705,X
5052711,C
5052712,0
5052713,C
5052714,X
5052715,0
5052717,C
5052718,0
5052720,X
5052722,C
5052723,0
5052724,C
5052726,0
5052727,0
5052728,C
5052729,0
5052730,0
5052731,C
5052732,C
5052733,C
5052739,C
5052740,X
5052741,X
5052744,C
5052746,C
5052747,C
5052750,C
5052753,0
5052755,C
5052756,C
5052757,0
5052758,X
5052760,X
5052762,X
5052763,0
5052765,0
5052766,0
5052767,C
5052770,C
5052771,0
5052772,0
5052773,C
5052777,C
5052779,C
5052780,X
5052781,X
5052782,X
5052783,0
5052784,C
5052786,X
5052787,0
5052794,X
5052796,X
5052797,X
5052798,0
5052799,C
5052802,C
5052803,0
5052804,C
5052805,0
5052806,0
5052807,C
5052808,0
5052809,0
5052812,0
5052815,C
5052819,X
5052823,C
5052824,C
5052825,0
5052829,X
5052830,0
5052832,C
